head_n,glyph,espanol,zan_k,zan_name,zanci,ceci,fuente,espanol_apreciacion,espanol_comentario
74,䦯,Cierre,3,次三,龍襲非其穴光亡于室,龍襲非穴失其常也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El dragón se cuela en lo que no es su guarida; la luz se pierde en la alcoba.,El dragón en guarida ajena: pierde su constancia.
74,䦯,Cierre,4,次四,臭肥滅鼻利美貞,滅鼻之貞沒所芳也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Grasa rancia ciega la nariz; propicio, sabroso: recto. [verso oscuro]",La rectitud que ciega la nariz: anega lo que era fragante.
74,䦯,Cierre,5,次五,齧骨折齒滿缶,齧骨折齒大貪利也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Roe el hueso, quiebra el diente; colma la vasija.",Roer el hueso y quebrar el diente: gran codicia de ganancia.
74,䦯,Cierre,6,次六,飲汗吭吭得其膏滑,飲汗吭吭道足嗜也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Bebe sudor, tragando, tragando; obtiene su grasa y su unto.","Beber sudor tragando: la vía, colmada de avidez."
74,䦯,Cierre,7,次七,䦯其差前合後離,䦯其差其合離也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Cierra su discrepancia; unido antes, separado después.",Cerrar la discrepancia: su unión es una separación.
74,䦯,Cierre,8,次八,輔其折廅其缺其人暉且偈,輔折廅缺猶可善也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Entablilla su fractura, colma su mella; el hombre, radiante y recio.",Entablillar la fractura: aún se puede mejorar.
74,䦯,Cierre,9,上九,陰陽啟𠯒其變赤白,陰陽啟𠯒極則反也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Yin y yang abren y cierran; su mudanza: rojo y blanco.,"Yin y yang abren y cierran: en el extremo, se invierte."
75,失,Fracaso,0,首辭,陰大作賊陽不能得物陷不測,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin hace de bandido en grande, el yang no logra asirlo; los seres se hunden en lo insondable.",
75,失,Fracaso,1,初一,刺虛滅刃,刺虛滅刃深自幾也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Apuñala el vacío, embota el filo.",Apuñalar el vacío: se pone a sí mismo en hondo peligro.
75,失,Fracaso,2,次二,藐德靈徵失,藐德之失不知畏徵也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Desdeña la virtud; el signo numinoso se pierde.,Desdeñar la virtud: no sabe temer el presagio.
75,失,Fracaso,3,次三,卒而從而䘏而竦而于其心祖,卒而從而能自改也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Súbito, y siguiendo, y afligido, y sobresaltado, en el ancestro de su corazón. [verso oscuro]",Súbito y sobresaltado: capaz de enmendarse.
75,失,Fracaso,4,次四,信過不食至于側匿,信過不食失正祿也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Confía en la falta, no come; llega a esconderse en un rincón.",Confiar en la falta sin comer: pierde la paga justa.
75,失,Fracaso,5,次五,黃兒以中蕃君子以之洗于愆,黃兒以中過以洗也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El niño amarillo por el centro florece; el noble con ello se lava de su tacha.,El niño amarillo por el centro: la tacha se lava.
75,失,Fracaso,6,次六,滿其倉蕪其田食其實不養其根,滿倉蕪田不能脩本也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Colma su granero, deja yermo su campo; come el fruto, no cría la raíz.","Granero lleno, campo yermo: no cultiva la raíz."
75,失,Fracaso,7,次七,疾則藥巫則酌,疾藥巫酌禍可轉也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Enfermo, pues el remedio; el chamán, pues la libación.",Remedio y libación: la desgracia se puede desviar.
75,失,Fracaso,8,次八,雌鳴于辰牝角魚木,雌鳴于辰厥正反也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),La gallina canta a deshora; la hembra con cuernos; peces en el árbol.,"La gallina que canta a deshora: su rectitud, invertida."
75,失,Fracaso,9,上九,日月之逝改于尸,改于尸尚不遠也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El pasar del sol y la luna; lo enmienda ante el cadáver.,Enmendar ante el cadáver: aún no está lejos.
76,劇,Agravamiento,0,首辭,陰窮大泣陽無介儔離之劇,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin, acorralado, llora a mares; el yang sin compañero ni par: el rigor de la separación.",
76,劇,Agravamiento,1,初一,骨纍其肉內幽,骨纍其肉賊內行也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El hueso enredado en su carne; por dentro, tiniebla.",El hueso enredado en su carne: la ruina obra por dentro.
76,劇,Agravamiento,2,次二,血出之蝕凶貞,血出之蝕君子內傷也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Brota la sangre, una carcoma; funesto: recto.","La sangre que brota: el noble, herido por dentro."
76,劇,Agravamiento,3,次三,酒作失德鬼睒其室,酒作失德不能將也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El vino hace su obra, la virtud se pierde; el espectro atisba su alcoba.",El vino que hace perder la virtud: no puede seguir adelante.
76,劇,Agravamiento,4,次四,食于劇父母采餕若,食劇以若為順祿也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Come en la penuria; padre y madre recogen las sobras. [verso oscuro],Comer en la penuria: lo toma como porción conforme.
76,劇,Agravamiento,5,次五,出野見虛有虎牧豬搴絝與襦,出野見虛無所措足也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Sale al yermo, ve el vacío; hay un tigre pastoreando cerdos; se arremanga calzón y camisa. [verso oscuro]",Salir al yermo y ver el vacío: sin dónde poner el pie.
76,劇,Agravamiento,6,次六,四國滿斯宅,四國滿斯求安宅也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Los cuatro reinos colman esta morada.,Los cuatro reinos que colman: busca una morada segura.
76,劇,Agravamiento,7,次七,麃而丰而戴禍顏而,麃而丰而戴禍較也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Recio así, exuberante así; lleva la desgracia en el rostro así. [verso oscuro]",Recio y exuberante: lleva la desgracia a las claras.
76,劇,Agravamiento,8,次八,缾纍于繘貞顇,缾纍于繘厥職迫也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El cántaro enredado en la soga; recto: extenuado.,"El cántaro enredado en la soga: su cometido, acuciado."
76,劇,Agravamiento,9,上九,海水群飛蔽于天杭,海水群飛終不可語也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Las aguas del mar vuelan en bandadas, velando la barca del cielo. [verso oscuro]","Las aguas que vuelan en bandadas: al fin, indecible."
77,馴,Conformidad,0,首辭,陰氣大順渾沌無端莫見其根,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El aliento yin, del todo dócil; el caos sin cabo; nadie ve su raíz.",
77,馴,Conformidad,1,初一,黃靈幽貞馴,黃靈幽貞順以正也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Numen amarillo, oculto, recto, dócil.","Numen amarillo, oculto y recto: dócil por la rectitud."
77,馴,Conformidad,2,次二,𡢘其膏女子之勞不靜亡命,𡢘膏之亡不能清淨也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Rica su grasa; la faena de la mujer; sin quietud, pierde la vida. [verso oscuro]",La pérdida de la grasa: no puede ser límpida y quieta.
77,馴,Conformidad,3,次三,牝貞常慈衛其根,牝貞常慈不忘本也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"La rectitud de la hembra, siempre tierna; guarda su raíz.",La hembra siempre tierna: no olvida la raíz.
77,馴,Conformidad,4,次四,徇其勞不如五之豪,徇其勞伐善也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Pregona su faena; no vale como la excelencia del quinto. [verso oscuro],Pregonar la faena: alardea de su bien.
77,馴,Conformidad,5,次五,靈囊大包其德珍黃,靈囊大包不敢自盛也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El saco numinoso abarca en grande; su virtud, preciado amarillo.",El saco que abarca en grande: no osa vanagloriarse.
77,馴,Conformidad,6,次六,囊失括泄珍器,囊失括臣口溢也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El saco pierde su atadura; derrama el vaso precioso.,El saco sin atadura: la boca del ministro se desborda.
77,馴,Conformidad,7,次七,方堅犯順利臣貞,方堅犯順守正節也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Cuadrado y firme, contraría lo dócil; propicio: la rectitud del ministro.",Contrariar lo dócil: guarda la recta mesura.
77,馴,Conformidad,8,次八,馴非其正不保厥命,馴非其正無所統一也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Dócil, mas no a lo recto; no conserva su mandato.",Dócil sin ser recto: nada que lo unifique.
77,馴,Conformidad,9,上九,馴義忘生賴于天貞,馴義忘生受命必也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Dócil a la justicia, olvida la vida; se fía del Cielo: recto.",Dócil a la justicia: acepta el mandato sin falta.
78,將,Al Borde,0,首辭,陰氣濟物乎上陽信將復始之乎下,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El aliento yin remata a los seres arriba; la fe del yang está a punto de recomenzar abajo.,
78,將,Al Borde,1,初一,將造邪元厲,將造邪危作主也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"A punto de hacer, torcido en el origen: peligro.","A punto de hacer, torcido: el peligro se hace dueño."
78,將,Al Borde,2,次二,將無疵元睟,將無疵易為後也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"A punto de ser, sin tacha; radiante en el origen.",A punto de ser sin tacha: fácil para lo que viene después.
78,將,Al Borde,3,次三,鑪鈞否利用止,鑪鈞否化內傷也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El horno y el torno del alfarero: no; propicio detenerse. [verso oscuro],El horno y el torno que no: la transformación hiere por dentro.
78,將,Al Borde,4,次四,將飛得羽利以登于天,將飛得羽其輔彊也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"A punto de volar, gana sus plumas; propicio subir al Cielo.",A punto de volar con plumas: su sostén es fuerte.
78,將,Al Borde,5,次五,大爵將飛拔其翮毛羽雖眾不得適,大雀拔翮不足賴也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El gran pájaro a punto de volar; le arrancan las plumas remeras; aunque sean muchas, no puede ir.",Al gran pájaro sin remeras: no es de fiar.
78,將,Al Borde,6,次六,日失烈烈君子將衰降,日失烈烈自光大也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El sol pierde su fiero ardor; el noble a punto de menguar y descender.,El sol que pierde su ardor: de suyo fue grande en luz.
78,將,Al Borde,7,次七,趹舩跋車其害不遐,趹舩跋車不遠害也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Da una coz a la barca, sacude el carro; su daño no está lejos. [verso oscuro]",Cocear la barca y sacudir el carro: el daño no está lejos.
78,將,Al Borde,8,次八,小子在淵丈人播舩,丈人播舩濟溺世也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El pequeño en el abismo; el anciano rema la barca.,El anciano que rema: hace cruzar a la época que se ahoga.
78,將,Al Borde,9,上九,紅蠶緣于枯桑其繭不黃,緣于枯桑蠶功敗也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El gusano rojo trepa por la morera seca; su capullo no amarillea.,Trepar por la morera seca: la obra del gusano se malogra.
79,難,Dificultades,0,首辭,陰氣方難水凝地坼陽弱於淵,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El aliento yin en su rigor; el agua se cuaja, la tierra se raja; el yang, débil en el abismo.",
79,難,Dificultades,1,初一,難我冥冥,難我冥冥未見形也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"La dificultad sobre mí, oscura, oscura.",La dificultad oscura: su forma aún no se ve.
79,難,Dificultades,2,次二,凍冰瀆狂馬椯木,狂馬椯木妄生也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Hielo helado en la acequia; el caballo loco golpea el árbol. [verso oscuro],El caballo loco contra el árbol: crecer sin tino.
79,難,Dificultades,3,次三,中堅剛難于非常,中堅剛終莫傾也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Firme y duro en el centro; dificultad en lo extraordinario.,Firme y duro en el centro: al fin nada lo vuelca.
79,難,Dificultades,4,次四,卵破石毈,卵破之毈小人難也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El huevo se rompe, la piedra se malogra.",Huevo roto que no cuaja: la dificultad del hombre pequeño.
79,難,Dificultades,5,次五,難無間雖大不勤,難無間中密塞也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Dificultad sin resquicio; aunque grande, no se afana en vano.","Dificultad sin resquicio: por dentro, densa y tupida."
79,難,Dificultades,6,次六,大車川川上輆于山下觸于川,大車川川上下軔也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El gran carro, pesado, pesado; arriba lo traba el monte, abajo lo golpea el río.",El gran carro pesado: frenado arriba y abajo.
79,難,Dificultades,7,次七,拔石䂦䂦力沒以引,拔石䂦䂦乘時也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Arranca la piedra, forcejeando, forcejeando; la fuerza se agota en el tirón.",Arrancar la piedra forcejeando: aprovecha el momento.
79,難,Dificultades,8,次八,觸石決木維折角,觸石決木非所治也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Embiste la piedra, hiende la madera; sólo se rompe el cuerno.",Embestir la piedra y hender la madera: no es lo que puede dominar.
79,難,Dificultades,9,上九,角解豸終以直其有施,角解豸終以直之也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Se desprende el cuerno de la bestia justiciera; al fin, por la rectitud, hay entrega.","El cuerno que se desprende: al fin, por la rectitud, se endereza."
80,勤,Fatiga,0,首辭,陰凍沍戁創於外微陽邸冥膂力於內,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El yin hiela y congela, se atormenta y llaga por fuera; el yang tenue se aposenta en lo oscuro, guardando su fuerza por dentro.",
80,勤,Fatiga,1,初一,勤謀于心否貞,勤謀否貞中不正也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Se afana en tramar en su corazón: no; recto.,Afanarse en tramar: no; el centro no es recto.
80,勤,Fatiga,2,次二,勞有恩勤悾悾君子有中,勞有恩勤有諸情也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"En la faena hay bondad; laborioso, sincero, sincero; el noble guarda el centro.",En la faena hay bondad: tiene su verdadero sentir.
80,勤,Fatiga,3,次三,羈角之吾其泣呱呱未得繈扶,羈角之吾不得命也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"El niño con moños llora, ¡guá, guá!; aún no logra su faja que lo sostenga. [verso oscuro]",El niño con moños: no logra su mandato.
80,勤,Fatiga,4,次四,勤于力放倍忘食大人有克,勤力忘食大人德也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Se afana con fuerza, se entrega, redobla, olvida comer; el gran hombre prevalece.",Afanarse y olvidar comer: la virtud del gran hombre.
80,勤,Fatiga,5,次五,往蹇蹇禍邇福遠,往之蹇蹇遠乎福也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Va, cojeando, cojeando; la desgracia cerca, la dicha lejos.",Ir cojeando: lejos de la dicha.
80,勤,Fatiga,6,次六,勤有成功幾于天,勤有成功天所來輔也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),La fatiga tiene su logro; cerca del Cielo.,La fatiga con logro: el Cielo viene a sostenerla.
80,勤,Fatiga,7,次七,勞牽不其鼻于尾弊,勞牽之弊其道逆也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Afanado, arrastra al buey no por el hocico sino por el rabo: extenuado. [verso oscuro]",La extenuación de arrastrar: su vía va al revés.
80,勤,Fatiga,8,次八,勞踖踖心爽蒙柴不卻,勞踖踖躬殉國也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Afanado, presuroso, presuroso; el corazón lúcido; en la maleza, sin recular.",Afanado y presuroso: en persona muere por el reino.
80,勤,Fatiga,9,上九,其勤其勤抱車入淵負舟上山,其勤其勤勞不得也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Su fatiga, su fatiga: abraza el carro y entra en el abismo, carga la barca y sube al monte.","Su fatiga, su fatiga: se afana y nada gana."
81,養,Sustento / Crianza,0,首辭,陰弸于野陽蓲萬物赤之於下,,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El yin se tensa por el yermo; el yang incuba a los diez mil seres y los enrojece abajo.,
81,養,Sustento / Crianza,1,初一,藏心于淵美厥靈根,藏心于淵神不外也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Esconde el corazón en el abismo; hermosea su raíz numinosa.,Esconder el corazón en el abismo: el espíritu no se vuelca afuera.
81,養,Sustento / Crianza,2,次二,墨養邪元函否貞,墨養邪中心敗也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Crianza refrenada, torcida en el origen, encerrada: no; recto. [verso oscuro]","Crianza torcida: el corazón íntimo, arruinado."
81,養,Sustento / Crianza,3,次三,糞以肥丘育厥根荄,糞以肥丘中光大也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Estercola para engordar el cerro; cría sus raíces y raicillas.,"Estercolar el cerro: por dentro, luminoso y grande."
81,養,Sustento / Crianza,4,次四,燕食扁扁其志𠑩𠑩利用征賈,燕食扁扁志在賴也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Festeja y se nutre, revoloteando, revoloteando; su anhelo, alto, alto; propicio marchar y comerciar. [verso oscuro]",Festejar revoloteando: su anhelo puesto en la ganancia.
81,養,Sustento / Crianza,5,次五,黃心在腹白骨生肉孚德不復,黃心在腹上得天也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),Corazón amarillo en el vientre; el hueso blanco engendra carne; la virtud confiada no retorna.,"Corazón amarillo en el vientre: arriba, alcanza el Cielo."
81,養,Sustento / Crianza,6,次六,次次一日三餼祇牛之兆肥不利,次次之餼肥無身也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),"Por orden, un día tres raciones; el augurio del buey del sacrificio; gordo: adverso. [verso oscuro]","La ración por orden: gordo, mas sin cuerpo propio."
81,養,Sustento / Crianza,7,次七,小子牽象婦人徽猛君子養病,牽象養病不相因也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),El pequeño lleva al elefante; la mujer amansa lo fiero; el noble cría su dolencia. [verso oscuro],Llevar el elefante y criar la dolencia: no dependen uno de otro.
81,養,Sustento / Crianza,8,次八,鯁不脫毒疾發鬼上壟,鯁疾之發歸于墳也,CHANT/TLS 四部叢刊 (Kanripo KR3g0001),La espina no se desprende; el mal venenoso estalla; el espectro sube al túmulo.,El mal de la espina que estalla: vuelve a la tumba.
